Country,Headline,Sentiment,Confidence,Timestamp
China,The 3rd China-ASEAN Innovation and Entrepreneurship Competition is now recruiting - Yahoo Finance,Neutral,0.55,2025-02-27 16:55:29
China,China’s Trump Strategy - Foreign Affairs Magazine,Neutral,0.99,2025-02-27 16:55:29
China,Why China’s pollution could be a boon for NZ Pinot Noir - The Drinks Business,Neutral,0.85,2025-02-27 16:55:29
China,How China created AI model DeepSeek and shocked the world - Nature.com,Neutral,0.88,2025-02-27 16:55:29
China,Trump's China Tariff Now Treats Hong Kong the Same as Mainland - Just Security,Neutral,1.0,2025-02-27 16:55:29
China,AIA growing more selective on Chinese real estate - PERE,Neutral,0.81,2025-02-27 16:55:29
China,China’s Tibet Dam Project Has Its Neighbors Worried - The New York Times,Neutral,1.0,2025-02-27 16:55:30
China,China’s financial system is under brutal pressure - The Economist,Negative,0.99,2025-02-27 16:55:30
China,Remarks by H.E. Xi Jinping President of the People's Republic of China at the Welcoming Banquet of the Opening Ceremony of the Ninth Asian Winter Games Harbin_Ministry of Foreign Affairs of the People's Republic of China - MFA China,Neutral,1.0,2025-02-27 16:55:30
China,"Does China 'operate' Panama Canal, as Trump says? - BBC.com",Neutral,1.0,2025-02-27 16:55:30
China,"Gov. Sanders, lawmakers unveil anti-China legislative package - talkbusiness.net",Neutral,1.0,2025-02-27 16:55:30
China,China gives a wary welcome to influx of 'TikTok refugees' on RedNote - Reuters,Neutral,0.9,2025-02-27 16:55:30
China,China builds huge wartime military command centre in Beijing - Financial Times,Positive,0.64,2025-02-27 16:55:30
China,China’s Trade Surplus Reaches a Record of Nearly $1 Trillion - The New York Times,Neutral,0.99,2025-02-27 16:55:30
China,What do Chinese analysts expect for China-US relations under Trump 2.0? - Brookings Institution,Neutral,1.0,2025-02-27 16:55:30
China,The US is right to be concerned about China's influence over the Panama Canal - Atlantic Council,Negative,1.0,2025-02-27 16:55:30
China,How Chinese Hackers Graduated From Clumsy Corporate Thieves to Military Weapons - The Wall Street Journal,Neutral,1.0,2025-02-27 16:55:30
China,China's young workers - overqualified and in low-paying jobs - BBC.com,Neutral,1.0,2025-02-27 16:55:31
China,Exclusive | Xi Jinping Muzzles Chinese Economist Who Dared to Doubt GDP Numbers - The Wall Street Journal,Neutral,0.96,2025-02-27 16:55:31
China,"Foreign Ministry Spokesperson Mao Ning's Regular Press Conference on January 20, 2025_Ministry of Foreign Affairs of the People's Republic of China - mfa.gov.cn",Neutral,1.0,2025-02-27 16:55:31
China,Trump declines to commit to Taiwan's defense if China invades - Focus Taiwan,Negative,0.99,2025-02-27 16:55:31
China,After the Fall: China’s Economy in 2025 - Rhodium Group,Neutral,1.0,2025-02-27 16:55:31
China,International Migration Outlook 2024: China - OECD,Neutral,1.0,2025-02-27 16:55:31
China,Chinese Film Brought on South African Campus - 驻南非使馆,Neutral,1.0,2025-02-27 16:55:31
China,U.S. and Japanese Agencies Issue Advisory about China Linked Actors Hiding in Router Firmw - National Security Agency,Neutral,1.0,2025-02-27 16:55:31
China,'Celebration of the 75th Anniversary of the Founding of the People's Republic of China and the 25th Anniversary of the Establishment of the Macao Special Administrative Region – 2024 Galaxy Entertainment Macao International Marathon' suc - 澳門特別行政區政府入口網站,Neutral,1.0,2025-02-27 16:55:31
China,China urges US to halt tariff probe into copper imports - Yahoo Finance,Neutral,0.74,2025-02-27 16:55:31
China,"Stow man accused of smuggling body armor from China, claiming false certifications - Akron Beacon Journal",Negative,1.0,2025-02-27 16:55:32
China,"'Impossible' for People's Republic of China to be our motherland, Taiwan president says - Reuters",Neutral,1.0,2025-02-27 16:55:32
France,Trial of Former Surgeon Accused of Abusing Nearly 300 Opens in France - The New York Times,Neutral,0.98,2025-02-27 16:55:32
France,France joining the U.S. in seeking access to Ukraine's minerals; says it's in talks - The Associated Press,Neutral,1.0,2025-02-27 16:55:32
France,France stabbing: One dead and police officers injured in Mulhouse - BBC.com,Neutral,1.0,2025-02-27 16:55:32
France,Money alone can’t stop Europe’s industrial twilight - POLITICO Europe,Neutral,1.0,2025-02-27 16:55:32
France,"France's Macron and Germany's Merz agree new chapter in relations, source says - Reuters",Neutral,1.0,2025-02-27 16:55:32
France,"France Is ‘Killing’ Its Industry With Taxes, Michelin CEO Says - Bloomberg",Neutral,0.53,2025-02-27 16:55:32
France,France's Engie May Shift Capex Away From U.S. Over Policy Uncertainty - OilPrice.com,Neutral,0.9,2025-02-27 16:55:32
France,"Three explosive devices thrown at the Russian consulate in Marseille, France - FRANCE 24 English",Neutral,1.0,2025-02-27 16:55:32
France,France’s Bardella cancels CPAC speech after Steve Bannon’s ‘Nazi’ salute - POLITICO Europe,Neutral,1.0,2025-02-27 16:55:32
France,Macron says France won't send troops to Ukraine 'tomorrow' but may give security guarantees - FRANCE 24 English,Neutral,1.0,2025-02-27 16:55:33
France,France cut steel production by 12.8% y/y in January - GMK Center | English,Neutral,0.98,2025-02-27 16:55:33
France,France's top appeals court orders retrial over alleged murder of Japanese - The Japan Times,Negative,1.0,2025-02-27 16:55:33
France,France's parliament votes to limit use of man-made 'forever chemicals' - FRANCE 24 English,Neutral,1.0,2025-02-27 16:55:33
France,"Macron unveils $112B AI investment package, France’s answer to US' Stargate - TechCrunch",Neutral,1.0,2025-02-27 16:55:33
France,Datapharm collaborates with VIDAL to improve medicines information access in France - PharmaTimes,Neutral,0.99,2025-02-27 16:55:33
France,"TikTok Shop welcomes merchants in Germany, France, and Italy - Ecommerce News",Neutral,1.0,2025-02-27 16:55:33
France,"France floated sending troops to Greenland, foreign minister says - POLITICO Europe",Neutral,1.0,2025-02-27 16:55:33
France,TotalEnergies commissions BioNorrois biomethane facility in France - gasworld,Neutral,1.0,2025-02-27 16:55:33
France,For Tour de France foreign starts are a money-spinner - MSN,Neutral,1.0,2025-02-27 16:55:33
France,"A French-UK nuclear umbrella for Europe? Not likely, say analysts - FRANCE 24 English",Neutral,1.0,2025-02-27 16:55:33
France,"France, UK pledge to step up fight against illegal migration - Hindustan Times",Neutral,0.99,2025-02-27 16:55:33
France,"In France, Drug Traffic Spreads to New Territory: Small Towns - The New York Times",Neutral,1.0,2025-02-27 16:55:34
France,"Obituary: Jean-Marie Le Pen, founder of French far right - BBC.com",Neutral,1.0,2025-02-27 16:55:34
France,Can France become a global AI powerhouse? - Financial Times,Neutral,0.97,2025-02-27 16:55:34
France,"France asks EU to delay 'burden' of new environmental, human rights rules for businesses - FRANCE 24 English",Neutral,1.0,2025-02-27 16:55:34
France,France says Netanyahu is immune from ICC warrant as Israel is not member of court - The Guardian,Neutral,0.99,2025-02-27 16:55:34
France,A summer to celebrate: 20 years of Starbucks in France - Starbucks,Neutral,1.0,2025-02-27 16:55:34
France,The Hijab And The Olympics: The Role Of Laïcité (Secularism) And Universalism Under The French Republic - The Organization for World Peace,Neutral,1.0,2025-02-27 16:55:34
France,Port strike affects UK-France ferry crossings - The Connexion,Negative,0.99,2025-02-27 16:55:34
France,'Dozens' of Ukraine soldiers deserted while training in France - FRANCE 24 English,Neutral,1.0,2025-02-27 16:55:34
France,Drug gang used planes to drop £4m worth of cocaine in countryside - The Independent,Neutral,1.0,2025-02-27 16:55:34
France,Direct ferry linking Scotland to France sets sights on 2025 launch - Euronews,Neutral,1.0,2025-02-27 16:55:34
France,What is going on in France? - Brookings Institution,Neutral,1.0,2025-02-27 16:55:35
France,"Content or Discontent? Perceptions of Social Protection in France, Germany and the United Kingdom - OECD",Negative,0.99,2025-02-27 16:55:35
France,France condemns Hamas as remains of Franco-Israeli hostage Yahalomi returned - RFI English,Neutral,1.0,2025-02-27 16:55:35
France,Inside George and Amal Clooney's life in France with their twins: 'The best chance at a normal life' - HOLA! USA,Positive,1.0,2025-02-27 16:55:35
France,Red alert in effect as Cyclone Garance threatens France's Reunion Island - Anadolu Agency | English,Neutral,0.76,2025-02-27 16:55:35
France,France to sail through Friday rating review as OAT-Bund tightens - GlobalCapital,Neutral,0.99,2025-02-27 16:55:35
France,How French voters formed a ‘Republican front’ to block the far-right’s path to victory - PBS NewsHour,Neutral,1.0,2025-02-27 16:55:35
France,"France's Regourd Aviation expands fleet, eyes new markets - ch-aviation",Positive,1.0,2025-02-27 16:55:35
France,Macron hosts Francophone leaders in bid to boost French influence - FRANCE 24 English,Neutral,0.97,2025-02-27 16:55:35
France,Congo loses war crimes case against Apple in France - AppleInsider,Negative,0.62,2025-02-27 16:55:35
France,Ian McNulty: I tried Popeyes fried chicken in France to prove why you never should - NOLA.com,Neutral,1.0,2025-02-27 16:55:35
France,France: Discriminatory algorithm used by the social security agency must be stopped - Amnesty International,Neutral,0.94,2025-02-27 16:55:36
France,Euro 2025 qualifiers: Battling Republic of Ireland beaten by Katoto's early French goal - BBC.com,Neutral,1.0,2025-02-27 16:55:36
France,France’s nuclear fleet gives it one of the world’s lowest-carbon electricity grids - Our World in Data,Positive,0.98,2025-02-27 16:55:36
France,"The French republic is under threat. We are 1000 historians and we cannot remain silent | Patrick Boucheron, Antoine Lilti and others - The Guardian",Negative,1.0,2025-02-27 16:55:36
France,International Recognition for Michail Marmarinos from the French Republic - 2023 Eleusis,Neutral,0.99,2025-02-27 16:55:36
France,President of France Emmanuel Macron to visit Canada - Prime Minister of Canada,Neutral,1.0,2025-02-27 16:55:36
France,"Microsoft announces the largest investment to date in France to accelerate the adoption of AI, skilling and innovation – News Centre - Microsoft",Neutral,1.0,2025-02-27 16:55:36
France,What are the causes of post-pandemic inflation in France? - banque-france.fr,Neutral,1.0,2025-02-27 16:55:36
France,Nigeria Is France's New African Ally - Foreign Policy,Neutral,1.0,2025-02-27 16:55:36
France,French government collapse turns the screws on Macron - POLITICO Europe,Negative,1.0,2025-02-27 16:55:36
France,Protesters rally in France against Barnier's appointment as prime minister - The Associated Press,Negative,0.77,2025-02-27 16:55:36
Germany,"It's the liberal German dilemma: Merz is anathema, but he might stand up to Trump | John Kampfner - The Guardian",Neutral,1.0,2025-02-27 16:55:37
Germany,Germany: Shots fired outside Bielefeld court - DW (English),Neutral,1.0,2025-02-27 16:55:37
Germany,Merz’s all-male team photo revives question of gender equality in Germany - The Guardian,Neutral,0.83,2025-02-27 16:55:37
Germany,The far right just made huge gains in a country once seen as a climate champion. It’s a pattern happening across the world - CNN,Positive,1.0,2025-02-27 16:55:37
Germany,How TikTok Helped the Far Left Surprise in Germany - The New York Times,Positive,1.0,2025-02-27 16:55:37
Germany,Friedrich Merz was the most pro-US politician in Germany – his shift could be historic for Europe | Jörg Lau for Europe | - The Guardian,Neutral,1.0,2025-02-27 16:55:37
Germany,Newspaper headlines: 'Zelensky offers to quit' and 'Germany turns Right' - BBC.com,Neutral,1.0,2025-02-27 16:55:37
Germany,"Opinion | Germany Is in Big Trouble, and Nobody Knows What to Do About It - The New York Times",Negative,1.0,2025-02-27 16:55:37
Germany,Elon Musk Boosts Germany's Far-Right Party Ahead Of Election - Forbes,Positive,0.93,2025-02-27 16:55:37
Germany,Rheinmetall to convert German factories to make defence equipment - Reuters,Neutral,1.0,2025-02-27 16:55:37
Germany,Action must replace anger as Germany grapples with US - Financial Times,Neutral,1.0,2025-02-27 16:55:37
Germany,Suspected Islamic extremist charged in deadly German knife attack that left 3 dead and 10 wounded - The Associated Press,Neutral,0.53,2025-02-27 16:55:38
Germany,FDP leader resigns after German election result – as it happened - The Guardian,Negative,0.96,2025-02-27 16:55:38
Germany,"Munich, Hamburg airports hit by 2-day strike in wage dispute - Reuters",Negative,1.0,2025-02-27 16:55:38
Germany,US defense industry could struggle to sell to new German government: Analysts - Breaking Defense,Negative,1.0,2025-02-27 16:55:38
Germany,"It's 5 minutes to midnight for Germany's economy, Bundesbank chief warns - Fortune",Neutral,1.0,2025-02-27 16:55:38
Germany,Why we're suing Elon Musk's X for German election data - EUobserver,Neutral,1.0,2025-02-27 16:55:38
Germany,"Far-right AfD surge is warning for Germany's other parties, says winner Merz - BBC.com",Neutral,0.99,2025-02-27 16:55:38
Germany,US equities falter while Germany and euro digest election results - Reuters,Negative,1.0,2025-02-27 16:55:38
Germany,"Macron to Host Next German Chancellor to Discuss Trump, Ukraine - Bloomberg",Neutral,1.0,2025-02-27 16:55:38
Germany,German startup to attempt the first orbital launch from Western Europe - Ars Technica,Neutral,1.0,2025-02-27 16:55:38
Germany,Germany: The Decline of the Consumer Climate Continues - NIQ,Negative,1.0,2025-02-27 16:55:38
Germany,Germany’s New Parliament Includes 21 MPs of Balkan Origin - Balkan Insight,Neutral,1.0,2025-02-27 16:55:39
Germany,German election: Friedrich Merz urges 'independence' from US - DW (English),Neutral,1.0,2025-02-27 16:55:39
Germany,Keir Starmer Must Stand His Ground in Washington - Bloomberg,Neutral,1.0,2025-02-27 16:55:39
Germany,"Ilya Shametz, 35: Supernova guard planned to visit mom in Germany - The Times of Israel",Neutral,1.0,2025-02-27 16:55:39
Germany,A train through Germany: is Europe’s powerhouse going off the rails? - The Guardian,Neutral,1.0,2025-02-27 16:55:39
Germany,Putin’s bot army tries to swing German election - POLITICO Europe,Neutral,1.0,2025-02-27 16:55:39
Germany,"Defense Secretary Pete Hegseth Holds Media Availability in Stuttgart, Germany - Department of Defense",Neutral,1.0,2025-02-27 16:55:39
Germany,Merz says he will find a way for Netanyahu to visit Germany without being arrested - Reuters,Neutral,1.0,2025-02-27 16:55:39
Germany,Trump Officials Attack a German Consensus on Nazis and Speech - The New York Times,Neutral,1.0,2025-02-27 16:55:39
Germany,St Pancras plans for direct trains from UK to Germany - BBC.com,Neutral,1.0,2025-02-27 16:55:39
Germany,The smiling new face of German big business - The Economist,Neutral,0.92,2025-02-27 16:55:39
Germany,German Blockchain & AI Week 2025: Agenda BEAM – 'Bridging European and Asian Markets' - GlobeNewswire,Neutral,1.0,2025-02-27 16:55:40
Germany,German energy giant E.ON seeks higher grid returns - Power Technology,Positive,1.0,2025-02-27 16:55:40
Germany,News - Hikers tread German countryside marathon by marathon - DVIDS,Neutral,1.0,2025-02-27 16:55:40
Germany,German conservatives prompt anger with questions about NGO funding - Reuters,Neutral,0.96,2025-02-27 16:55:40
Germany,"German foreign policy will continue to prioritise engagement with India, says envoy Philipp Ackermann - The Tribune India",Neutral,1.0,2025-02-27 16:55:40
Germany,Why more young men in Germany are turning to the far-right - BBC.com,Neutral,1.0,2025-02-27 16:55:40
Germany,"New German government must quickly address faltering growth, Bundesbank says - KFGO",Negative,0.99,2025-02-27 16:55:40
Germany,German industry hails EU competitiveness plan as NGOs warn red tape cuts threaten climate action - Clean Energy Wire,Negative,1.0,2025-02-27 16:55:40
Germany,Germany buys Black Hornet 4 nano-drones - defence-blog.com,Neutral,1.0,2025-02-27 16:55:40
Germany,Study: German state rakes in €4.6 billion from pro football - MSN,Neutral,1.0,2025-02-27 16:55:40
Germany,German civil activists win victory in election case against Musk's X - Reuters,Positive,0.99,2025-02-27 16:55:40
Germany,European Equities Close Higher in Wednesday Trading; German Consumer Climate Wanes - Marketscreener.com,Positive,0.44,2025-02-27 16:55:40
Germany,German demand soars for Russian LNG via European ports - Financial Times,Positive,1.0,2025-02-27 16:55:41
Germany,"Germany’s Economic Model Is Broken, and No One Has a Plan B - The Wall Street Journal",Neutral,1.0,2025-02-27 16:55:41
Germany,Can Germany’s humbled political establishment regroup? - POLITICO Europe,Neutral,0.99,2025-02-27 16:55:41
Germany,Qualitas buys more German wind farms with repowering in mind - Renewables Now,Neutral,1.0,2025-02-27 16:55:41
Germany,How Hitler Dismantled a Democracy in 53 Days - The Atlantic,Neutral,0.99,2025-02-27 16:55:41
Germany,Statement on recent Foot and Mouth Disease (FMD) outbreak in Germany - WOAH - World Organisation for Animal Health,Neutral,1.0,2025-02-27 16:55:41
Germany,"German park stabbing: Toddler and man killed, Afghan man held - BBC.com",Neutral,1.0,2025-02-27 16:55:41
Germany,"Exclusive: German ambassador warns of Trump plan to redefine constitutional order, document shows - Reuters",Neutral,1.0,2025-02-27 16:55:41
Germany,'The gesture speaks for itself': Germans respond to Musk's apparent Nazi salute - The Guardian,Neutral,1.0,2025-02-27 16:55:41
Germany,German government bond yields fall to 2-week lows - TradingView,Neutral,0.95,2025-02-27 16:55:41
Germany,Wang Yi and German Federal Foreign Minister Annalena Baerbock Hold the Seventh Round of China-Germany Strategic Dialogue on Diplomacy and Security_Ministry of Foreign Affairs of the People's Republic of China - MFA China,Neutral,1.0,2025-02-27 16:55:41
Germany,Germany’s snap election: What happens now? - POLITICO Europe,Neutral,0.99,2025-02-27 16:55:42
Germany,Germany - Ember,Neutral,0.99,2025-02-27 16:55:42
Germany,Germany Rushes to Expand Biometric Surveillance - EFF,Neutral,0.93,2025-02-27 16:55:42
Germany,Germany's governing coalition collapses - DW (English),Negative,1.0,2025-02-27 16:55:42
Germany,The United Nations Development Programme and the Government of the Federal Republic of Germany Sign EUR 5M Agreement to Address Solid Waste Management Crisis in Gaza - UNDP,Neutral,1.0,2025-02-27 16:55:42
Germany,Perhaps the Biggest Winner in Germany’s Election: Nuclear Power - Mother Jones,Positive,1.0,2025-02-27 16:55:42
Germany,Germany Is Considering Ending Asylum Entirely - Foreign Policy,Neutral,1.0,2025-02-27 16:55:42
Germany,Full deindustrialization: German industry continues to lose jobs - Eurasia Daily,Negative,1.0,2025-02-27 16:55:42
Germany,New German citizens must acknowledge Israel’s right to exist - Financial Times,Neutral,1.0,2025-02-27 16:55:42
Germany,OECD Artificial Intelligence Review of Germany - OECD,Neutral,1.0,2025-02-27 16:55:42
Germany,"Germany plans billions in cuts to development, humanitarian aid - Devex",Neutral,1.0,2025-02-27 16:55:42
Germany,Germany makes major contributions to our shared security - NATO HQ,Neutral,0.91,2025-02-27 16:55:42
Germany,Germany: Power plant strategy – Focus on hydrogen - GlobalComplianceNews,Neutral,1.0,2025-02-27 16:55:43
Germany,Germany's constitution and its 75-year history - DW (English),Neutral,1.0,2025-02-27 16:55:43
Italy,Lockdown lifted at US naval base in Italy after 'security incident' - ABC News,Neutral,0.91,2025-02-27 16:55:43
Italy,What Happened to Italy’s Luxury Sweatshops Investigation? - The Business of Fashion,Neutral,0.62,2025-02-27 16:55:43
Italy,Italy's PM Meloni meets Meta exec to discuss investments - Yahoo Finance,Neutral,1.0,2025-02-27 16:55:43
Italy,Home of Italy's last fascist government scraps honorary citizenship for Mussolini - Reuters,Neutral,1.0,2025-02-27 16:55:43
Italy,Martin Scorsese Urges Italy's President to Save Rome's Movie Theaters - Variety,Neutral,1.0,2025-02-27 16:55:43
Italy,"I Visited Bologna: Why It's a Hidden Gem in Italy, Best Things to Do - Business Insider",Positive,0.97,2025-02-27 16:55:43
Italy,"Hiking in southern Italy: myths, mountains and wild boar in Cilento - The Guardian",Neutral,1.0,2025-02-27 16:55:43
Italy,Greece and Italy to receive artefacts worth over €2 million from U`S - Euronews,Neutral,1.0,2025-02-27 16:55:43
Italy,Has Italy's Albania migrant deal completely failed? - DW (English),Negative,0.92,2025-02-27 16:55:43
Italy,"United States, France, Italy, United Kingdom Drive Global Luxury Travel Growth as Bespoke Experiences and Private Travel Skyrocket - Travel And Tour World",Positive,1.0,2025-02-27 16:55:44
Italy,‘Sweating like a mafioso’: calls in Italy to bar Estonia’s ‘offensive’ Eurovision entry - The Guardian,Neutral,1.0,2025-02-27 16:55:44
Italy,Italy’s Agnelli Family Holding to Cut Ferrari Stake in $3.2 Billion Sale - The Wall Street Journal,Neutral,1.0,2025-02-27 16:55:44
Italy,"Around 112 migrants rescued off Libya's coast reach Tuscany, Italy - Euronews",Neutral,0.85,2025-02-27 16:55:44
Italy,NSA Naples Deepens Ties with Gricignano Community in Italy - DVIDS,Neutral,1.0,2025-02-27 16:55:44
Italy,Plum roles up for grabs in Italy’s bank M&A frenzy - GlobalCapital,Neutral,1.0,2025-02-27 16:55:44
Italy,This Remote Italian Region Will Stage The ‘World’s Dreamiest Party’ This Year - Time Out,Neutral,1.0,2025-02-27 16:55:44
Italy,"Villa Yeppa Now Welcoming Guests for Stays in Emilia-Romagna, Italy - Luxury Travel Advisor",Neutral,1.0,2025-02-27 16:55:44
Italy,France crushes Italy and sends warning to Ireland for their Six Nations showdown - New Castle News,Neutral,1.0,2025-02-27 16:55:44
Italy,The FER X Transitional Decree: Italy’s Solar Development Booster - Solar Plaza,Neutral,1.0,2025-02-27 16:55:44
Italy,PE owner of Italy’s Panapesca looks for buyer - Undercurrent News,Neutral,1.0,2025-02-27 16:55:44
Italy,Italy Alpine Skiing World Cup - Bluefield Daily Telegraph,Neutral,1.0,2025-02-27 16:55:45
Italy,"TikTok Shop welcomes merchants in Germany, France, and Italy - Ecommerce News",Neutral,1.0,2025-02-27 16:55:45
Italy,Report: Traditional TV remains dominant in Italy - Advanced Television,Positive,1.0,2025-02-27 16:55:45
Italy,Italy Fashion Prada F/W 25/26 - Citrus County Chronicle,Neutral,1.0,2025-02-27 16:55:45
Italy,2nd Annual ‘Fit Your Camper’ Show Coming in April to Italy - RV Business,Neutral,1.0,2025-02-27 16:55:45
Italy,First Garner signed in Italy - TOPHOTELNEWS,Neutral,1.0,2025-02-27 16:55:45
Italy,Musica in Italia: Couple to perform dinner concert to support upcoming trip to Italy - Greenfield Daily Reporter,Neutral,1.0,2025-02-27 16:55:45
Italy,Italy wine group Argea to buy US importer WinesU - just-drinks.com,Neutral,1.0,2025-02-27 16:55:45
Italy,Turkey’s Baykar set to sign deal with Italy’s Leonardo for drone production: report - TurkishMinute,Neutral,1.0,2025-02-27 16:55:45
Italy,Italian town clamps down after TikTok star draws ‘unmanageable’ crowds - The Guardian,Neutral,0.99,2025-02-27 16:55:45
Italy,"Buy American to avoid a trade war with Trump, Italy says - POLITICO Europe",Neutral,0.94,2025-02-27 16:55:45
Italy,"Italy, Saudi Arabia ink partnership deals worth $10 bln - Reuters",Neutral,1.0,2025-02-27 16:55:45
Italy,Haitian-Italian Brand Stella Jean: Championing Sustainable Fashion Practices with Cultural Storytelling - WWD,Neutral,1.0,2025-02-27 16:55:46
Italy,Italy business morale weakens in February but consumers more upbeat - News.Az,Positive,0.97,2025-02-27 16:55:46
Italy,Salvini threatens to withdraw Italy from WHO - EURACTIV,Neutral,0.95,2025-02-27 16:55:46
Italy,Chaos as Italian ski resort is overrun by TikTok tourists - CNN,Neutral,0.99,2025-02-27 16:55:46
Italy,Italy's Meloni investigated over release of Libyan war crimes suspect - BBC.com,Neutral,0.99,2025-02-27 16:55:46
Italy,"Masdar, TAQA and Eni to boost UAE/ Italy/Albania energy co-operation - Power Technology",Neutral,1.0,2025-02-27 16:55:46
Italy,"Napoli Porta Est masterplan, Naples, Italy - e-architect",Neutral,1.0,2025-02-27 16:55:46
Italy,"Italian journalist Cecilia Sala returns home, freed from Iranian jail - BBC.com",Neutral,1.0,2025-02-27 16:55:46
Italy,Empoli Stun Juventus on Penalties to Reach First Italian Cup Semi-Final - News Central,Neutral,1.0,2025-02-27 16:55:46
Italy,"Italy Begins Shipping Migrants to Albania, Reviving Stalled Program - The New York Times",Neutral,1.0,2025-02-27 16:55:46
Italy,"First Lady Jill Biden in her Ancestral Hometown of Gesso, Italy - US Embassy Rome",Neutral,1.0,2025-02-27 16:55:46
Italy,Lazio Star Insists Biancocelesti Outplayed Inter Milan Despite Coppa Italia Elimination - OneFootball -  Français,Neutral,1.0,2025-02-27 16:55:47
Italy,"These Italian Villages Will Pay You Up To $45,000 To Move There - Forbes",Neutral,1.0,2025-02-27 16:55:47
Italy,"From key box bans to new taxes, Italy is getting tough on overtourism - Euronews",Negative,1.0,2025-02-27 16:55:47
Italy,Remarks by President Biden and First Lady Jill Biden at an Italian American Heritage Month Reception - US Embassy Rome,Neutral,1.0,2025-02-27 16:55:47
Italy,Italy’s Meloni defends Musk and Trump in rare press conference — 5 takeaways - POLITICO Europe,Neutral,1.0,2025-02-27 16:55:47
Italy,The King and Queen will visit the Holy See and Italy - The Royal Family,Neutral,1.0,2025-02-27 16:55:47
Italy,Success in Baghdad for Italian Design Day - Agenzia ANSA,Positive,1.0,2025-02-27 16:55:47
Italy,Formula Bici and Bike New York Announce Partnership to Promote Amateur Cycling Across Italy and the United States - The Manila Times,Neutral,1.0,2025-02-27 16:55:47
Italy,“World's Best Sommeliers' Selection” 2025: Italian wines are the favorites by the world's best sommeliers - WineNews,Neutral,0.56,2025-02-27 16:55:47
Italy,"Atelier Moessmer Norbert Niederkofler Brunico, Italy - The Economic Times",Neutral,1.0,2025-02-27 16:55:47
Italy,Northern Italy driving house price growth - PropertyWire,Positive,1.0,2025-02-27 16:55:47
Italy,Between Trumpism and the EU: Giorgia Meloni and the path ahead for Italy - The Conversation Indonesia,Neutral,1.0,2025-02-27 16:55:48
Italy,Robin McKelvie: I fell in love with one of Italy’s most romantic cities - The National,Neutral,1.0,2025-02-27 16:55:48
Italy,'Can Italy end their record?' - Every team that has NEVER beaten England at senior men's level - Page 3 of 3 - RUCK.co.uk,Positive,0.93,2025-02-27 16:55:48
Italy,What are Italy’s 'best' hospitals for 2025? - The Local Italy,Neutral,1.0,2025-02-27 16:55:48
Italy,CEO of WHITE Brenda Bellei Bizzi in Colombo for Italian Design Day - Ada Derana,Neutral,1.0,2025-02-27 16:55:48
Italy,Today in Italy: A roundup of the latest news on Wednesday - The Local Italy,Neutral,1.0,2025-02-27 16:55:48
Italy,Romania-based Parapet Opens Branch in Italy - Romania Journal,Neutral,1.0,2025-02-27 16:55:48
Italy,1 euro houses in Italy: the villages still in the spotlight in 2025 - Idealista,Neutral,1.0,2025-02-27 16:55:48
Italy,Italian PM calls Ukraine’s NATO accession best security guarantee - Ukrainska Pravda,Neutral,1.0,2025-02-27 16:55:48
Italy,Swimmer to make waves in Italy - The Citizen,Neutral,1.0,2025-02-27 16:55:48
Italy,Italy Plans $3 Billion Aid Package Due to High Energy Prices - OilPrice.com,Neutral,0.93,2025-02-27 16:55:48
Italy,"""Monumental necropolis"" of 200 ancient tombs unearthed by archaeologists in Italy - CBS News",Neutral,1.0,2025-02-27 16:55:49
Italy,Italy seizes $49 million from DHL unit in labour supply probe - Reuters,Neutral,0.92,2025-02-27 16:55:49
Italy,"Joint Italy-Gb programme, 'Young Leaders 2025' announced - Agenzia ANSA",Neutral,1.0,2025-02-27 16:55:49
Italy,APTOPIX Italy Pope Health - telegraphherald.com,Neutral,1.0,2025-02-27 16:55:49
Italy,"Italy Power Purchase Agreement Market, By Type, 2020-2024 (Mn Euros) - Market.us",Neutral,1.0,2025-02-27 16:55:49
Japan,Tokyo is turning to a 4-day work week in a desperate attempt to help Japan shed its unwanted title of 'world's oldest population' - Fortune,Neutral,0.92,2025-02-27 16:55:49
Japan,Masahiro Nakai: Is the downfall of a Japanese star a turning point for women's rights? - BBC.com,Neutral,1.0,2025-02-27 16:55:49
Japan,Japanese forward 'King Kazu' turns 58 and prepares for his 40th season in professional soccer - The Associated Press,Neutral,1.0,2025-02-27 16:55:49
Japan,Japan births fall to lowest in 125 years - Financial Times,Negative,1.0,2025-02-27 16:55:49
Japan,Avride’s sidewalk delivery bots land in Japan - TechCrunch,Neutral,1.0,2025-02-27 16:55:49
Japan,Steak mousse and a vibrating sofa: Japan shows the way for baby boomers - Financial Times,Positive,0.99,2025-02-27 16:55:49
Japan,Japanese Yen remains on the back foot against mildly positive US Dollar - FXStreet,Positive,0.71,2025-02-27 16:55:50
Japan,"Japan targets weapons sales through Indo-Pacific, as industrial ties lag strategic ones - Breaking Defense",Neutral,1.0,2025-02-27 16:55:50
Japan,Japan to increase reliance on nuclear energy in major shift after Fukushima - BBC.com,Neutral,0.99,2025-02-27 16:55:50
Japan,Yen Traders Raise Focus on Japanese Data as Economy Shifts Gears - Bloomberg,Neutral,1.0,2025-02-27 16:55:50
Japan,Japanese artist Murakami lends artwork to exclusive MLB collaboration ahead of Tokyo Series - Yahoo Sports,Neutral,1.0,2025-02-27 16:55:50
